Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
81930,ENTRETENIMIENTO,Y,,,,
VENTAS,DE,CORTINAS,,,,
81931,77.327.434-7,ROLLER,Y,"HOGAR,",2025-07-24,
NICOLE,FRITZ,SPA,,,,
81932,77.999.806-1,LUPVAJ,GROUP,SPA,2025-07-24,
81933,77.926.494-7,INFORMÁTICOS,2025-07-24,,,
81934,77.328.886-0,SERVICIOS,DAVILA,PINO,2025-07-24,
81935,78.000.205-0,2025-07-24,,,,
81936,77.859.359-9,2025-07-24,,,,
JORGE,ANDRADE,LOPEZ,,,,
81937,96.778.670-5,2025-07-24,,,,
S,A,C,,,,
SOC,INDUSTRIAL,WORLD,,,,
81938,77.872.590-8,2025-07-24,,,,
81939,77.879.328-8,2025-07-24,,,,
