Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
78.067.997-2,CONSTRUCCIONES,2025-07-24,,,,
86255,78.116.347-3,2025-07-24,,,,
CAMPOS,RODRÍGUEZ,E.I.,,,,
86256,78.762.180-5,EXPORTADORA,FULLTEX,2025-07-24,,
86257,78.068.478-K,REPOSTERÍA,FER,CAKES,2025-07-24,
SERVICIOS,MEGAN,HUGO,,,,
86258,78.042.463-K,2025-07-24,,,,
86259,78.067.421-0,2025-07-24,,,,
SERVICIOS,CLINICOS,RIO,,,,
86260,78.769.030-0,2025-07-24,,,,
86261,77.028.353-1,ARO,&,KATH,SPA,2025-07-24
86262,78.116.549-2,2025-07-24,,,,
86263,78.005.586-3,VIGA,INGENIERIA,SPA,2025-07-24,
86264,77.185.431-1,Sublimaciones,Andino,2025-07-24,,
