Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
102535,INMOBILIARIA,E,,,,
INVERSIONES,A,Y,B,,,
ESCUELA,DE,BUCEO,Y,,,
TIENDA,DE,DEPORTES,LUIS,,,
102536,76.089.340-4,2025-07-24,,,,
102537,76.089.363-3,ICH,CAPACITACION,SPA,2025-07-24,
102538,76.089.425-7,2025-07-24,,,,
NELSON,RUBILAR,FLORES,,,,
102539,76.089.519-9,2025-07-24,,,,
TOUR,OPERADOR,E.I.R.L,,,,
102540,76.089.625-K,CLEIN,INGENIERIA,SPA,2025-07-24,
SOCIEDAD,LOPEZ,Y,LOPEZ,,,
102541,76.089.894-5,2025-07-24,,,,
102542,76.090.258-6,2025-07-24,,,,
CESAR,ARTURO,VARGAS,,,,
102543,76.090.777-4,MARTINEZ,2025-07-24,,,
102544,76.091.340-5,CONSTRUCCION,MUNOZ,Y,2025-07-24,
