Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.350.188-2,ULLOA,&,COMPAÑÍA,2025-07-24,,
69425,77.388.904-K,TOTAL-INOX,SPA,2025-07-24,,
SOCIEDAD,DESAFIO,Y,,,,
69426,77.350.782-1,2025-07-24,,,,
69427,76.620.250-0,2025-07-24,,,,
LAS,PALMAS,LIMITADA,,,,
69428,76.836.902-K,2025-07-24,,,,
69429,77.854.962-K,2025-07-24,,,,
69430,76.621.833-4,2025-07-24,,,,
69431,76.836.941-0,"INGENERIA,",SERVICIOS,Y,2025-07-24,
69432,77.242.193-1,2025-07-24,,,,
69433,77.327.835-0,2025-07-24,,,,
instalaciones,y,proyectos,,,,
69434,76.621.923-3,2025-07-24,,,,
eléctricos,PIMBSA,SpA,,,,
