Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
101637,COMERCIAL,DEVALE,,,,
101638,78.383.530-4,2025-07-24,,,,
IN,ACTUM,CAPACITACION,,,,
101639,78.397.130-5,2025-07-24,,,,
Comercial,Mar,Azul,,,,
101640,78.401.370-7,2025-07-24,,,,
101641,78.401.770-2,STORIL,Y,CIA,LTDA,2025-07-24
101642,78.414.620-0,COMUNICACION,2025-07-24,,,
EXTERIOR,CHILE,S.A.,,,,
101643,78.447.870-K,2025-07-24,,,,
SILVA,GOMEZ,Y,,,,
101644,78.461.850-1,2025-07-24,,,,
101645,78.502.040-5,2025-07-24,,,,
101646,78.511.190-7,2025-07-24,,,,
DEL,FUEGO,LTDA,,,,
101647,78.547.010-9,TECNOLOGICAS,PROCAD,2025-07-24,,
