Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7,Campo_8
A´QUALITY,CONSULTORES,ASOCIADOS,SPA,2025-07-24,,,
75893,SERVICIOS,DE,ALIMENTACION,MARRI,RELMU,SPA,2025-07-24
78.126.444-,SOCIEDAD,DE,PROFESIONALES,CUATRO,ELEMENTOS,,
77.065.408-,TELECOMUNICACIONES,ROBERTO,RAUL,CANALES,GUTIERREZ,,
4,EMPRESA,INDIVIDUAL,D,,,,
77.660.304-,SERVICIO,DE,BANQUETERIA,ISABEL,MADRID,VALENZUELA,E.I.
75897,SOLAR,F.E.M.,SPA,2025-07-24,,,
75898,TU,FERIAMARKET,SPA,2025-07-24,,,
75899,SERVICIOS,GASTRONÓMICOS,EL,CHILCO,SPA,2025-07-24,
75900,Red,de,Jardines,Infantiles,Crear,Limitada,2025-07-24
75901,LUXAC,SPA,2025-07-24,,,,
75902,SUMA,SPA,2025-07-24,,,,
75903,CONSTRUCTORA,SANDRA,RIVERA,ABARZUA,E.I.R.L,2025-07-24,
