Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.738.524-0,DISTRIBUIDORA,2025-07-24,,,,
FRIENDLY,FOOD,SPA,,,,
105444,77.738.574-7,2025-07-24,,,,
105445,77.738.661-1,CULTIVARTE,CHILE,SPA,2025-07-24,
105446,77.740.795-3,2025-07-24,,,,
105447,77.741.125-K,2025-07-24,,,,
ADS,PET,MARKET,SPA,,,
105448,77.741.282-5,GAS,HN,SPA.,2025-07-24,
105449,77.741.496-8,OSH,PRO,CHILE,SPA,2025-07-24
105450,77.741.597-2,2025-07-24,,,,
METÁLICAS,Y,OBRAS,,,,
MENORES,M,Y,M,SPA,,
105451,77.742.377-0,2025-07-24,,,,
105452,77.743.088-2,RTO,SPA,2025-07-24,,
105453,77.743.287-7,2025-07-24,,,,
