Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
94933,SOCIEDAD,MENDOZA,Y,,,
ANPU,CONSULTORÍA,E,,,,
94934,78.000.343-K,2025-07-24,,,,
94935,78.000.358-8,2025-07-24,,,,
94936,78.000.426-6,2025-07-24,,,,
94937,78.001.217-K,2025-07-24,,,,
94938,78.001.326-5,2025-07-24,,,,
DEL,VALLE,ROJAS,E.I.R.L.,,,
94939,78.001.354-0,2025-07-24,,,,
94940,78.001.614-0,TUG,PRODUCCIONES,SPA,2025-07-24,
94941,78.002.027-K,SERVICIOS,CARLOS,2025-07-24,,
TOBAR,FARIAS,E.I.R.L.,,,,
94942,78.002.891-2,2025-07-24,,,,
94943,78.003.021-6,2025-07-24,,,,
