Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.036.963-0,ASESORÍAS,CYM,SPA,2025-07-24,,
FORMACION,EN,DANZA,,,,
86475,78.136.539-4,TRADICIONAL,Y,2025-07-24,,
CULTURAL,DAVID,ULISES,,,,
NÚÑEZ,MORALES,E.I.R.L.,,,,
86476,78.081.230-3,BARROS,Y,BARROS,LTDA,2025-07-24
SOC,AGRICOLA,RIO,,,,
86477,79.526.080-3,2025-07-24,,,,
86478,78.138.746-0,2025-07-24,,,,
86479,78.081.479-9,FERRETERÍA,JHON,VIVAS,2025-07-24,
86480,78.011.069-4,LA,MURALLA,SPA,2025-07-24,
86481,78.077.213-1,SG,MANTECIONES,SPA,2025-07-24,
BLINDUP,SERVICIOS,Y,,,,
86482,78.052.577-0,2025-07-24,,,,
SOC,AGENCIA,DE,,,,
86483,79.536.650-4,2025-07-24,,,,
86484,78.081.574-4,2025-07-24,,,,
