Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
103981,INMOBILIARIA,INNOVA,,,,
103982,76.924.142-6,COMERCIALIZADORA,2025-07-24,,,
103983,76.924.958-3,TELECOMUNICACIONES,2025-07-24,,,
103984,76.925.539-7,2025-07-24,,,,
FLORES,PEREZ,SPA,,,,
103985,76.925.980-5,Comercializadora,2025-07-24,,,
103986,76.926.826-K,KUTRAL,CLIMA,SPA,2025-07-24,
MC-FASE,SERVICIOS,DE,,,,
103987,76.926.864-2,2025-07-24,,,,
103988,76.927.048-5,CONSTRUCCIÓN,EL,2025-07-24,,
ICA,CHILE,TRANSPORTES,,,,
103989,76.928.327-7,2025-07-24,,,,
LISINIA,EVA,DIAZ,,,,
103990,76.928.593-8,"MARTINEZ,",COMERCIAL,E.,2025-07-24,
103991,76.928.906-2,LOS,NADIES,CIRCO,SPA,2025-07-24
