Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.689.552-2,AIC,INGENIERIA,SPA,2025-07-24,,
70552,77.302.814-1,TRANSPORTES,DON,2025-07-24,,
70553,77.328.091-6,2025-07-24,,,,
CONTACTO,LABORAL,SPA,,,,
EPROC,SOLUCIONES,DE,,,,
70554,77.903.928-5,2025-07-24,,,,
70555,76.888.708-K,2025-07-24,,,,
GABRIEL,ACUÑA,MEDINA,,,,
70556,77.304.733-2,WINDZAP,SPA,2025-07-24,,
70557,77.328.419-9,ADVANTAGE,GO,SPA,2025-07-24,
INGENIERÍA,Y,SERVICIOS,,,,
70558,77.905.393-8,2025-07-24,,,,
70559,77.606.123-9,AGRODABE,SPA,2025-07-24,,
70560,77.449.669-6,INNOVATION,SPA,2025-07-24,,
70561,77.329.346-5,URBANO,SPA,2025-07-24,,
