Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
43439,FARMACEUTICA,ÑUÑOA,,,,
43440,76.255.965-K,PROMEDICAL,CLINIC,2025-07-24,,
43441,76.224.753-4,2025-07-24,,,,
43442,77.859.311-4,DENNS,SPA,2025-07-24,,
43443,77.824.889-1,2025-07-24,,,,
DE,EVENTOS,LIMITADA,,,,
43444,65.198.109-3,FUNDACION,PEUMA,2025-07-24,,
43445,77.860.118-4,GENOPRECISIÓN,SPA,2025-07-24,,
43446,77.825.070-5,2025-07-24,,,,
Sociedad,de,Transportes,y,,,
43447,76.486.498-0,Venta,Campar,Chile,2025-07-24,
43448,65.198.669-9,2025-07-24,,,,
EDUCATIVA,TRÉBOL,DE,,,,
