Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
41075,ALSO,SERVICIOS,DE,,,
41076,76.100.737-8,2025-07-24,,,,
41077,76.153.587-0,jardines,del,sur,ltda,2025-07-24
41078,77.791.525-8,ITECH,SPECTRA,SPA,2025-07-24,
41079,76.149.980-7,AUTOMOTRIZ,2025-07-24,,,
GMG,PROYECTOS,Y,,,,
41080,76.028.355-K,2025-07-24,,,,
SURGERY,PRO,CHILE,,,,
41081,77.792.142-8,2025-07-24,,,,
41082,76.154.231-1,2025-07-24,,,,
SERVICIOS,DE,BUCEO,,,,
41083,76.393.474-8,2025-07-24,,,,
CÁRDENAS,CÁRDENAS,E.,,,,
41084,17.863.544-1,2025-07-24,,,,
Policlinico,medico,y,dental,,,
41085,76.028.630-3,2025-07-24,,,,
Ledesma,y,CIA,Ltda.,,,
