Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
DIAZ,Y,TAPIA,ASESORÍAS,,,
77.856.281-2,EMPRESARIALES,2025-07-24,,,,
82463,77.884.485-0,2025-07-24,,,,
82464,78.020.909-7,2025-07-24,,,,
INVERSIONES,EN,SALUD,,,,
82465,77.856.305-3,2025-07-24,,,,
82466,77.368.926-1,2025-07-24,,,,
FLORES,EYZAGUIRRE,E.I.,,,,
82467,77.939.054-3,ME&BER,CHILE,SPA,2025-07-24,
82468,77.856.454-8,CONPLAS,SPA,2025-07-24,,
82469,77.884.607-1,2025-07-24,,,,
ALIMENTOS,KAWAY,SPA,,,,
82470,76.888.388-2,GORILA,MUSIC,LIMITADA,2025-07-24,
82471,77.856.602-8,INOAUSTRAL,SPA,2025-07-24,,
82472,77.884.948-8,CONSTRUCCION,QUALIS,2025-07-24,,
