Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7,Campo_8
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización,
106206,SERVICIOS,HOTELEROS,,,,,
106207,78.042.314-5,ASHBROOK,SPA,2025-07-24,,,
ASESORÍAS,DEL,LAGO,,,,,
106208,78.042.861-9,2025-07-24,,,,,
LA,COPIAPO,RESTOBAR,,,,,
106209,78.043.275-6,2025-07-24,,,,,
106210,78.043.469-4,2025-07-24,,,,,
106211,78.044.106-2,2025-07-24,,,,,
106212,78.045.264-1,EMPRESA,V,Y,M,SPA,2025-07-24
106213,78.045.922-0,ICE,CREACIONES,SPA,2025-07-24,,
106214,78.046.093-8,CATERING,ROSA,EMA,2025-07-24,,
LEIVA,GONZÁLEZ,E.I.R.L.,,,,,
106215,78.046.332-5,NO,LIMITS,SPA,2025-07-24,,
106216,78.046.723-1,BCL,VENTAS,SPA,2025-07-24,,
