Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
62545,HOTELERA,MARES,Y,,,
LAGOS,DEL,SUR,S.A.,,,
62546,77.056.404-2,SEDRA,INGENIERIA,SPA,2025-07-24,
FUNDACION,CHILE,-,,,,
62547,70.300.000-2,2025-07-24,,,,
62548,76.505.914-3,TCL,GROUP,SPA,2025-07-24,
62549,96.945.340-1,BIOCHECK,SPA,2025-07-24,,
62550,76.972.572-5,DP,TRADING,GROUP,SPA,2025-07-24
62551,76.254.354-0,ALFARO,Y,GODOY,2025-07-24,
62552,77.057.086-7,2025-07-24,,,,
62553,77.056.395-K,2025-07-24,,,,
62554,76.506.521-6,SERVICIOS,2025-07-24,,,
62555,77.578.423-7,2025-07-24,,,,
