Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
88.901.300-1,GEOEQUIPOS,S.A.,2025-07-24,,,
98760,78.008.618-1,HUMBERTO,ZÚÑIGA,2025-07-24,,
TALLER,DE,FABRICACIÓN,,,,
DE,MUEBLES,Y,ARTÍCULOS,,,
98761,78.008.917-2,ELABORADOS,EN,FIERRO,Y,2025-07-24
MADERA,MARÍA,LUISA,,,,
MORALES,PALMA,E.I.R.L.,,,,
98762,88.909.800-7,COVEPA,LTDA.,2025-07-24,,
98763,78.009.335-8,CONSTRUCCIONES,AHG.,2025-07-24,,
98764,89.037.500-6,2025-07-24,,,,
SIGRO,S,A,,,,
98765,78.010.049-4,ANSA,INGENIERIA,SPA,2025-07-24,
SOC,LABORATORIO,CLINICO,,,,
98766,89.085.100-2,2025-07-24,,,,
98767,89.347.400-5,ATN,VIAJES,2025-07-24,,
98768,89.660.800-2,2025-07-24,,,,
98769,78.010.052-4,2025-07-24,,,,
