Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.539.459-5,RMINDUSTRIAL,SPA,2025-07-24,,,
74687,77.052.280-3,2025-07-24,,,,
PUENTE,ALTO,S.A.,,,,
74688,77.026.887-7,ANDES.,SPA.,2025-07-24,,
74689,78.070.888-3,LITERAL,B,SPA,2025-07-24,
74690,77.755.114-0,KOLABORATIVA,SPA,2025-07-24,,
74691,77.539.715-2,ANSELMO,CASTRO,LATUZ,E.I.,2025-07-24
74692,77.603.766-4,CAMI,RÍOS,SPA,2025-07-24,
74693,77.528.397-1,2025-07-24,,,,
74694,78.070.941-3,MELMAR,PROPIEDADES,SPA,2025-07-24,
74695,77.755.335-6,BONUM,MESSIS,SPA,2025-07-24,
SERVICIOS,DE,SALUD,OLMUÉ,,,
74696,77.499.396-7,2025-07-24,,,,
74697,77.530.201-1,RIVAS,&,PARTNERS,SPA,2025-07-24
