Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.169.929-6,Comercilaizadora,DIAC,2025-07-24,,,
SERVICIOS,DE,SALUD,,,,
41175,76.156.793-4,2025-07-24,,,,
41176,76.105.493-7,EBT,S.A.,2025-07-24,,
41177,76.030.672-K,2025-07-24,,,,
41178,76.399.810-K,2025-07-24,,,,
GLOBAL,SEEDLINGS,E.I.R.,,,,
41179,76.159.408-7,2025-07-24,,,,
41180,76.123.806-K,HUMBERTO,ANDRES,2025-07-24,,
TESSADA,IRIONDO,E.I.R.L,,,,
41181,76.105.684-0,AUDITORES,2025-07-24,,,
41182,76.030.818-8,ATENOS,TRAINING,2025-07-24,,
MARIA,JOSE,INOSTROZA,,,,
41183,76.400.909-6,2025-07-24,,,,
41184,76.160.619-0,IMACOMP,LIMITADA,2025-07-24,,
