Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7,Campo_8
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización,
77.243.637-8,EMPRESA,DEL,SUR,SPA,2025-07-24,,
68963,77.530.003-5,OVELAR,SERVICIOS,SPA,2025-07-24,,
68964,77.214.114-9,ASESORIA,AGRICOLA,2025-07-24,,,
68965,77.241.382-3,C&C,RENT,CAR,SPA,2025-07-24,
68966,77.304.507-0,2025-07-24,,,,,
68967,77.530.395-6,FRANCISCO,OJEDA,E.I.R.,2025-07-24,,
68968,76.817.258-7,2025-07-24,,,,,
68969,77.304.630-1,DIAZ,SIU,Y,TORRES,LTDA,2025-07-24
68970,77.244.951-8,CONSTRUCCION,Y,2025-07-24,,,
FERRETERIA,LOS,SIRIS,,,,,
68971,76.828.790-2,MULTICAJA,S.A,2025-07-24,,,
68972,77.241.645-8,TRANSPORTES,RARI-,2025-07-24,,,
