Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.350.715-7,COMERCIALIZADORA,2025-07-24,,,,
46206,77.915.243-K,SOPORTE,PÚBLICO,SPA,2025-07-24,
46207,76.027.943-9,CONSTRUCTORA,HANS,2025-07-24,,
46208,76.340.016-6,EGAMS,CHILE,LIMITADA,2025-07-24,
46209,77.083.333-7,2025-07-24,,,,
46210,77.905.399-7,ITC,SPA,2025-07-24,,
control,de,plagas,,,,
46211,76.357.227-7,2025-07-24,,,,
Contraplagas,Chile,ltda.,,,,
46212,76.340.161-8,CONSULTORA,FIBRA,2025-07-24,,
46213,77.709.954-K,2025-07-24,,,,
profesionales,en,la,,,,
46214,76.028.101-8,innovación,tecnológica,2025-07-24,,
46215,76.383.928-1,2025-07-24,,,,
Repara,Fugas,Spa,,,,
