Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.388.618-0,INVERSIONES,"R&J,",SPA,2025-07-24,,
82766,77.898.303-6,2025-07-24,,,,
RIVERA,PINO,E.I.R.L.,,,,
82767,77.958.679-0,2025-07-24,,,,
82768,77.389.446-9,IDEATECH,SPA,2025-07-24,,
COMERCIAL,SANTA,FE,,,,
82769,77.898.663-9,2025-07-24,,,,
82770,77.958.710-K,2025-07-24,,,,
82771,77.391.365-K,COSTE,PIZZA,SPA,2025-07-24,
82772,77.908.893-6,2025-07-24,,,,
82773,77.959.103-4,G,MINDS,SPA,2025-07-24,
82774,77.392.286-1,ALMACENES,EL,2025-07-24,,
82775,78.033.241-7,ANDRES,MADERAS,SPA,2025-07-24,
