Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.712.652-0,PROFESIONALES,X-,2025-07-24,,,
97516,77.714.387-5,2025-07-24,,,,
97517,78.087.315-9,CONSULTORES,CLÍNICA,2025-07-24,,
97518,77.714.461-8,2025-07-24,,,,
97519,77.714.498-7,FEFIGUER,SPA,2025-07-24,,
97520,78.087.379-5,LIGA,PREMIER,SPA,2025-07-24,
97521,77.715.147-9,INVERSIONES,MCCO,SPA,2025-07-24,
COMERCIAL,JUAN,DAVID,,,,
97522,78.088.004-K,2025-07-24,,,,
TORRES,SEGUEL,E.I.R.L.,,,,
97523,78.088.241-7,2025-07-24,,,,
97524,77.715.164-9,SEGURIDAD,PRIVADA,2025-07-24,,
INTEGRAL,SEPRIVAT,SPA,,,,
97525,78.088.589-0,2025-07-24,,,,
