Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
94289,FERRETERIA,SAN,JUAN,,,
94290,77.837.421-8,LUQUE,RODRIGUEZ,2025-07-24,,
94291,77.837.778-0,MELMAR,SPA,2025-07-24,,
94292,77.838.244-K,GI.FAST,SPA,2025-07-24,,
JIMENEZ,Y,CARDENAS,,,,
94293,77.838.317-9,ABOGADOS,Y,COMPAÑIA,2025-07-24,
94294,77.838.887-1,NEXUS,RENTAL,SPA,2025-07-24,
94295,77.839.019-1,EMPRESA,INDIVIDUAL,DE,2025-07-24,
94296,77.839.811-7,REYMAR,SPA,2025-07-24,,
94297,77.840.077-4,MARRESE,SPA,2025-07-24,,
94298,77.840.386-2,MENTALMENTE,SPA,2025-07-24,,
94299,77.840.622-5,EDUKAPI,SPA,2025-07-24,,
