Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
104064,COMERCIAL,VANIA,,,,
104065,76.967.622-8,KONNECT,COLOR,SPA,2025-07-24,
104066,76.967.671-6,ASSERELLA,BURGOS,2025-07-24,,
104067,76.967.695-3,2025-07-24,,,,
104068,76.968.095-0,COMERCIAL,VERSUR,SPA,2025-07-24,
SERVICIOS,DE,GRUAS,,,,
104069,76.968.115-9,2025-07-24,,,,
104070,76.968.383-6,2025-07-24,,,,
104071,76.968.437-9,2025-07-24,,,,
SERVICIOS,DAC,LTDA,,,,
104072,76.968.949-4,INSTRUCCIÓN,TÉCNICA,2025-07-24,,
104073,76.969.096-4,BEMARO,SPA,2025-07-24,,
104074,76.969.116-2,ALEJANDRO,RIVERA,2025-07-24,,
