Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
53011,CONSTRUCTORA,BORIS,,,,
DEL,SOLAR,EIRL,,,,
53012,76.645.659-6,INVERSIONES,FORZA,SPA,2025-07-24,
53013,78.065.423-6,LA,POSADA,SPA,2025-07-24,
Comercial,y,Servicios,,,,
53014,76.575.923-4,2025-07-24,,,,
Sabor,Porteño,SpA,,,,
53015,76.055.974-1,Speed,Steel,2025-07-24,,
53016,78.066.674-9,TONDRO,SEGURIDAD,SPA,2025-07-24,
53017,76.682.597-4,2025-07-24,,,,
53018,77.267.718-9,DIGITAL,MONKEY,SPA,2025-07-24,
53019,76.056.785-K,CONSTRUCTORA,ALHUE,2025-07-24,,
53020,78.075.381-1,2025-07-24,,,,
53021,77.267.964-5,TRANSPORTES,NISI,SPA,2025-07-24,
