Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
104409,ELÉCTRICA,Y,SERVICIO,,,
DE,DISEÑO,E,IMPRESIÓN,,,
104410,77.149.079-4,2025-07-24,,,,
GARRIDO,RAMIREZ,E.I.R.,,,,
DISTRIBUIDORA,FORNO,Y,,,,
104411,77.149.423-4,2025-07-24,,,,
104412,77.150.500-7,PASTORINI,TORRES,2025-07-24,,
104413,77.150.778-6,MACROSS,SERVICES,SPA,2025-07-24,
104414,77.151.277-1,2025-07-24,,,,
M,&amp;,G,SPA,,,
104415,77.151.892-3,2025-07-24,,,,
104416,77.152.101-0,2025-07-24,,,,
VENTAS,Y,SERVICIOS,,,,
104417,77.152.512-1,2025-07-24,,,,
VALLE,HERMOSO,SPA,,,,
SOC,PROCESADORA,Y,,,,
104418,77.152.670-5,2025-07-24,,,,
HORTALIZAS,Y,FRUTAS,,,,
