Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.580.342-8,"CONTRUCCIONES,",VENTAS,2025-07-24,,,
DE,ARTICULOS,DE,,,,
70077,77.276.569-K,2025-07-24,,,,
70078,77.426.045-5,COMSATEC,SPA,2025-07-24,,
70079,77.292.624-3,2025-07-24,,,,
70080,77.389.541-4,BA,INVERSIONES,SPA,2025-07-24,
AUTOMOTORA,TE,LO,,,,
70081,77.362.576-K,2025-07-24,,,,
70082,77.293.029-1,2025-07-24,,,,
70083,77.881.307-6,2025-07-24,,,,
70084,77.390.899-0,2025-07-24,,,,
BUENOS,VIENTOS,OBRAS,,,,
70085,77.363.060-7,2025-07-24,,,,
70086,76.294.938-5,2025-07-24,,,,
