Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
67596,SOC,CONCESIONARIA,DE,,,
LOS,LAGOS,S,A,,,
67597,77.788.297-K,INVERSIONES,HRV,SPA,2025-07-24,
67598,76.512.528-6,Carlos,y,padre,Limitada,2025-07-24
67599,77.278.392-2,INVERSIONES,GMR,SPA,2025-07-24,
67600,77.181.443-3,2025-07-24,,,,
PINUER,MARCIEL,SPA,,,,
67601,77.249.211-1,2025-07-24,,,,
67602,77.150.708-5,2025-07-24,,,,
Y,SERVICIOS,SPA,,,,
67603,76.512.771-8,CONSTRUCCION,Y,2025-07-24,,
67604,77.181.545-6,2025-07-24,,,,
67605,77.447.843-4,2025-07-24,,,,
67606,96.855.520-0,2025-07-24,,,,
NEGOCIOS,FESTAO,S,A,,,
67607,77.151.835-4,CONSAVIL,SPA,2025-07-24,,
