Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
80766,HÉCTOR,IGOR,,,,
80767,77.960.849-2,CIDECAP,SPA,2025-07-24,,
80768,77.251.198-1,RIO,BAKER,SPA,2025-07-24,
80769,77.817.031-0,UMBRALES,SPA,2025-07-24,,
80770,77.868.734-8,ABIGNA,SPA,2025-07-24,,
80771,77.777.374-7,OSS,LATAM,SPA,2025-07-24,
Servicios,Integrales,DYJ,,,,
80772,77.251.709-2,2025-07-24,,,,
ANKURI,INGENIERÍA,E,,,,
80773,77.882.088-9,2025-07-24,,,,
80774,77.831.559-9,SOCIAL,WORK,PRO,SPA,2025-07-24
80775,77.251.915-K,SERVICE,PARTNER,SPA,2025-07-24,
80776,77.882.291-1,2025-07-24,,,,
80777,77.832.169-6,JF,COMERCIAL,SPA,2025-07-24,
