Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
86365,CONSULTORA,SERENUS,,,,
86366,78.074.356-5,ASLI,PRO,LIMITADA,2025-07-24,
TOLOSA,&,SILVA,,,,
86367,78.867.790-1,2025-07-24,,,,
86368,78.074.979-2,ALIMENTACION,2025-07-24,,,
86369,78.131.012-3,2025-07-24,,,,
Y,ESTAMPADOS,SPA,,,,
86370,78.893.060-7,RUIZ,Y,DOBERTI,LTDA,2025-07-24
86371,78.118.858-1,2025-07-24,,,,
86372,78.131.179-0,2025-07-24,,,,
86373,77.607.128-5,2025-07-24,,,,
TRANSPORTE,PCC,SPA,,,,
86374,78.075.059-6,TASPRO,SPA,2025-07-24,,
86375,78.118.946-4,ÑEKE,COINS,SPA,2025-07-24,
