Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
101448,PUEBLO,THE,AGENCY,,,
101449,78.149.555-7,VIMAB,SPA,2025-07-24,,
101450,78.150.347-9,TECHMAG,SPA,2025-07-24,,
101451,78.150.981-7,VIAJERO,AVENTURA,SPA,2025-07-24,
SOLUCIONES,YA,Y,,,,
101452,78.151.107-2,2025-07-24,,,,
101453,78.151.722-4,AGROFERRETERÍA,LAS,2025-07-24,,
101454,78.151.966-9,NEWEN,WENTRU,SPA,2025-07-24,
101455,78.152.071-3,"SERVICIOS,",ASESORIAS,Y,2025-07-24,
101456,78.152.546-4,&,MAQUINARIA,PESADA,2025-07-24,
101457,78.152.838-2,BORDER,TRAVÉL,SPA,2025-07-24,
101458,78.152.850-1,2025-07-24,,,,
