Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.421.275-2,IDEADOS,CHILE,SPA,2025-07-24,,
72182,76.943.696-0,CONCESOFT,SPA,2025-07-24,,
72183,76.767.716-2,MS-TECNO,SPA,2025-07-24,,
72184,77.380.768-K,DENTOCL,SPA,2025-07-24,,
72185,77.501.960-3,2025-07-24,,,,
PRODUCCIONES,S,A,,,,
72186,76.959.583-K,SOUL,BRAND,SPA,2025-07-24,
TRANSPORTE,DE,CARGA,,,,
72187,77.421.739-8,2025-07-24,,,,
OYARZO,MALDONADO,E.I.,,,,
FMC,COCINA,CREATIVA,,,,
72188,76.943.976-5,2025-07-24,,,,
72189,77.381.573-9,2025-07-24,,,,
72190,77.502.013-K,JJCARRANZA,SPA,2025-07-24,,
MACAL,MINERÍA,Y,,,,
72191,77.421.807-6,2025-07-24,,,,
