Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
NATALIA,JORQUERA,Y,,,,
77.686.973-2,ARQUITECTOS,2025-07-24,,,,
Venta,y,Reparación,Erika,,,
76154,76.583.454-6,2025-07-24,,,,
Lucy,Alfaro,Carvacho,EIRL,,,
76155,78.135.811-8,MALIMBU,SPA,2025-07-24,,
76156,77.593.888-9,CONSTRUCTORA,AGASI,2025-07-24,,
76157,77.639.555-2,ECH,SPA,2025-07-24,,
76158,77.110.604-8,OLIVOS,BARRIA,2025-07-24,,
EMPRESA,INDIVIDUAL,DE,,,,
76159,76.583.494-5,COMERCIALIZADORA,VYB,2025-07-24,,
76160,77.561.984-8,2025-07-24,,,,
76161,77.639.778-4,2025-07-24,,,,
76162,77.796.160-8,2025-07-24,,,,
