Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
97987,PARA,PERSONAS,CON,,,
97988,77.827.191-5,2025-07-24,,,,
97989,77.827.219-9,MAKE360,SPA,2025-07-24,,
97990,77.827.824-3,COMO,ESPEJO,SPA,2025-07-24,
H,Y,P,REFRIGERACIÓN,,,
97991,77.828.474-K,2025-07-24,,,,
97992,77.828.833-8,2025-07-24,,,,
97993,77.829.352-8,PRO,SERVICIOS,SPA,2025-07-24,
97994,77.829.700-0,2025-07-24,,,,
D&D,INDUSTRIAL,CHILE,,,,
97995,77.830.518-6,2025-07-24,,,,
97996,77.831.300-6,2025-07-24,,,,
97997,77.831.747-8,2025-07-24,,,,
