Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.260.149-2,TRUCKBUS,SERVICE,SPA,2025-07-24,,
69370,77.325.183-5,INVERSIONES,2EM,SPA,2025-07-24,
69371,77.385.077-1,2025-07-24,,,,
69372,77.554.219-5,SOCIEDAD,SAMUN,SPA,2025-07-24,
69373,77.261.030-0,2025-07-24,,,,
69374,76.262.836-8,2025-07-24,,,,
69375,77.386.977-4,XERCOM,SPA,2025-07-24,,
CATALINA,RUIZ,DIAZ,,,,
69376,76.619.356-0,MACIEL,PREVENCION,Y,2025-07-24,
69377,77.346.977-6,2025-07-24,,,,
69378,76.833.399-8,ECOLOGÍA,EN,TU,BARRIO,2025-07-24
69379,77.325.308-0,2025-07-24,,,,
