Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
57365,CONFECCIONES,KARINA,,,,
A,B,MARK,SOCIEDAD,DE,,
57366,78.996.720-2,2025-07-24,,,,
57367,77.396.462-9,2025-07-24,,,,
CASAS,PREFABRICADAS,SAN,,,,
57368,76.817.676-0,2025-07-24,,,,
57369,76.854.214-7,2025-07-24,,,,
MANTENCIONES,FELIX,PEDRO,,,,
57370,76.276.554-3,2025-07-24,,,,
LAUGA,ROJAS,EMPRESA,,,,
57371,77.067.269-4,2025-07-24,,,,
57372,76.038.063-6,2025-07-24,,,,
ASEO,URBANO,Y,AREAS,,,
57373,78.996.910-8,2025-07-24,,,,
VERDES,TRANSFICH,LIMITADA,,,,
TESLA,INGENIERIA,Y,,,,
57374,77.067.720-3,2025-07-24,,,,
57375,78.036.109-3,SOCIEDAD,MAGG,SPA,2025-07-24,
