Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
SOCIEDAD,DE,SERVICIOS,,,,
77.000.548-5,GASTRONOMICOS,IL,2025-07-24,,,
62815,77.589.933-6,DIKAPA,LIMITADA,2025-07-24,,
62816,77.070.461-8,CONSULTORA,ASIR,SPA,2025-07-24,
62817,78.464.300-K,2025-07-24,,,,
62818,77.000.891-3,2025-07-24,,,,
Sociedad,Educativa,Vidal,,,,
62819,76.268.488-8,2025-07-24,,,,
62820,78.477.490-2,Dagoway,Trade,Ltda,2025-07-24,
62821,77.060.934-8,2025-07-24,,,,
62822,76.984.365-5,2025-07-24,,,,
62823,99.515.550-8,ECOCOPTER,S,A,2025-07-24,
ALUMINIOS,DEL,MAIPO,,,,
62824,77.064.547-6,2025-07-24,,,,
