Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.764.422-K,GESTIÓN,EMPRESARIAL,2025-07-24,,,
105498,77.764.693-1,CONSULTORA,RIMSA,SPA,2025-07-24,
105499,77.765.073-4,2025-07-24,,,,
MONTAJE,MECANICO,AL-,,,,
105500,77.766.442-5,DALE,COLOR,SPA,2025-07-24,
105501,77.766.995-8,2025-07-24,,,,
ABURTO,VERA,LIMITADA,,,,
105502,77.767.039-5,2025-07-24,,,,
105503,77.768.617-8,CONSTRUCCIÓN,ACCB,2025-07-24,,
105504,77.768.710-7,MEDICINE,LASER,SPA,2025-07-24,
RENTA,E,INVERSIONES,,,,
105505,77.768.835-9,2025-07-24,,,,
105506,77.769.958-K,CONSTRUCCIONES,2025-07-24,,,
PEREIRA,PONCE,SPA,,,,
105507,77.770.436-2,WORKCAPIT,LIMITADA,2025-07-24,,
