Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.899.328-9,MONTESSORI,ALIWEN,CARLA,2025-07-24,,
OLGUIN,FORTUNATO,E.I.R.L,,,,
74831,77.541.162-7,NEUQUEN,LOGISTICS,SPA,2025-07-24,
74832,78.077.802-4,THREE,HOUSE,SPA,2025-07-24,
74833,77.759.197-5,2025-07-24,,,,
74834,77.607.976-6,TICHILE,SPA,2025-07-24,,
TRANSPORTES,ZONA,NORTE,,,,
74835,77.029.808-3,2025-07-24,,,,
74836,77.542.269-6,SUDSERVICE,SPA,2025-07-24,,
74837,77.509.138-K,BTRAP,SPA,2025-07-24,,
CONSULTORA,SERVICIOS,E,,,,
74838,77.609.870-1,2025-07-24,,,,
INVERSIONES,QUANTICA,SPA,,,,
74839,76.899.592-3,COSMO,SERVICIOS,SPA,2025-07-24,
"AGRICOLA,",VITIVINICOLA,Y,,,,
74840,76.509.633-2,2025-07-24,,,,
ANDRES,MARTINEZ,SUAZO,E.,,,
