Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.537.570-1,MASIP,ANALITICA,SPA,2025-07-24,,
72965,77.423.543-4,SERVICIOS,MEDICOS,2025-07-24,,
72966,77.994.023-3,2025-07-24,,,,
72967,76.992.701-8,FLEX,SSS,SPA,2025-07-24,
72968,77.459.291-1,INVERSIONES,SANTA,2025-07-24,,
72969,77.994.046-2,PLASTICAT,SPA,2025-07-24,,
MAP,IT,SERVICIOS,,,,
72970,77.699.992-K,ASESORIAS,Y,2025-07-24,,
72971,77.519.422-7,DIEZ,Y,FAMILIA,SPA,2025-07-24
72972,77.546.265-5,2025-07-24,,,,
GRUPO,KAISERLICH,SPA,,,,
72973,77.994.383-6,2025-07-24,,,,
72974,77.700.434-4,SOCIALES,FRECUENCIA,2025-07-24,,
