Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
69646,KARLA,MEDINA,VARAS,,,
69647,76.850.218-8,CREA,IMAGEN,CHILE,SPA,2025-07-24
69648,77.864.083-K,SUGAR,BOBBY,SPA,2025-07-24,
69649,77.339.719-8,2025-07-24,,,,
69650,77.275.038-2,2025-07-24,,,,
INGENIERIA,GEIST,SPA,,,,
69651,77.864.146-1,2025-07-24,,,,
ARTEFACTO,MEDIAL,SPA,,,,
ALCA,CONSTRUCCION,Y,,,,
69652,77.341.037-2,2025-07-24,,,,
69653,76.634.640-5,2025-07-24,,,,
69654,77.275.476-0,2025-07-24,,,,
ALEXIS,DIAZ,SANCHEZ,E.I.,,,
ADRIANA,COLLAO,MEZA,,,,
69655,76.850.365-6,2025-07-24,,,,
Y,CIA,LTDA,,,,
69656,77.562.710-7,PARAISO,FILMS,S.A.,2025-07-24,
