Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.846.758-7,REMA,ELECTRIC,SPA,2025-07-24,,
57377,76.038.263-9,mapache,producciones,ltda.,2025-07-24,
SERVICIOS,DE,SEGURIDAD,,,,
57378,76.791.822-4,2025-07-24,,,,
57379,76.854.651-7,optimiza,seguridad,spa,2,2025-07-24
COMERCIAL,FERRETERA,SAN,,,,
57380,77.067.785-8,2025-07-24,,,,
57381,76.862.232-9,2025-07-24,,,,
CIVILES,Y,METALICAS,,,,
57382,76.817.931-K,GRUPO,SALVACON,SPA,2025-07-24,
57383,76.854.779-3,2025-07-24,,,,
57384,77.068.008-5,MISTER,CAPPELEN,SPA,2025-07-24,
ALFREDO,RIGOTE,CASTRO,E.I.,,,
57385,76.862.453-4,2025-07-24,,,,
57386,76.276.960-3,COMERCIALIZADORA,2025-07-24,,,
57387,77.396.847-0,2025-07-24,,,,
