Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.409.804-6,CONSTRUCTORA,CAMC,SPA,2025-07-24,,
57675,77.078.369-0,2025-07-24,,,,
ASESORES,Y,CONSULTORES,,,,
57676,76.773.193-0,EN,INFORMATICA,MARCELO,2025-07-24,
SERVICIOS,Y,TRANSPORTES,,,,
57677,76.868.110-4,2025-07-24,,,,
57678,76.853.477-2,UNION,DEL,MAULE,SPA,2025-07-24
57679,79.889.560-5,2025-07-24,,,,
AMERICAS,S,A,,,,
EDUARDO,OVALLE,ESPINOZA,,,,
57680,77.079.171-5,2025-07-24,,,,
57681,78.627.980-1,METAL-PRESS,LTDA,2025-07-24,,
RESTAURANT,Y,CAFETERIA,,,,
57682,76.868.654-8,2025-07-24,,,,
57683,76.854.589-8,2025-07-24,,,,
TÍA,BEA,LIMITADA,,,,
MEDITERRANEA,DE,CATERING,,,,
57684,59.179.270-9,S.L.,UNIPERSONAL,AGENCIA,2025-07-24,
