Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.948.453-K,YVA,ENERGY,GROUP,SPA,2025-07-24,
53968,76.710.636-K,2025-07-24,,,,
VARGAS,MARTÍNEZ,E.I.R.,,,,
53969,76.672.117-6,GRH,Consultores,2025-07-24,,
53970,76.105.137-7,ALEJANDRO,ZENEN,2025-07-24,,
ZENTENO,ZAPATA,E.I.R.L.,,,,
53971,78.093.283-K,SOF,INSPIRA,SPA,2025-07-24,
SOCIEDAD,GESTORA,DE,,,,
53972,76.696.060-K,SERVICIOS,Y,2025-07-24,,
53973,76.672.167-2,2025-07-24,,,,
ASEO,Y,JARDINERIA,,,,
53974,77.948.989-2,2025-07-24,,,,
53975,76.724.257-3,2025-07-24,,,,
EVENTOS,DORIS,SPA,,,,
53976,76.659.404-2,2025-07-24,,,,
TRANSPORTE,C,Y,S,SPA,,
53977,78.102.002-8,2025-07-24,,,,
