Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7,Campo_8
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización,
76.725.546-2,LINENTEC,SPA,2025-07-24,,,,
37914,77.394.291-9,2025-07-24,,,,,
37915,77.626.317-6,2025-07-24,,,,,
37916,76.726.484-4,2025-07-24,,,,,
37917,77.394.783-K,2025-07-24,,,,,
37918,77.395.236-1,EL,DIARIO,DE,MAULE,SPA,2025-07-24
37919,77.628.931-0,MILLO,TECHNOLOGY,SPA,2025-07-24,,
37920,76.727.486-6,POTENCIANDO,2025-07-24,,,,
37921,77.629.324-5,2025-07-24,,,,,
37922,77.640.252-4,K,&,E,MULTISERVICE,SPA,2025-07-24
GESTION,DE,EVENTOS,,,,,
37923,77.629.483-7,2025-07-24,,,,,
