Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
77.431.196-3,FELTRON,TECH,SPA,2025-07-24,,
36374,77.463.318-9,VIDRIOS,Y,ALUMINIOS,2025-07-24,
36375,76.489.567-3,qualymed,spa,2025-07-24,,
36376,77.463.494-0,MECANICA,INDUSTRIAL,2025-07-24,,
36377,77.431.230-7,Aya,Servicios,Cía.,Ltda.,2025-07-24
36378,76.490.442-7,2025-07-24,,,,
CLIM,VAAR,SPA,,,,
36379,77.464.142-4,2025-07-24,,,,
36380,77.464.216-1,VIAM,SPA,2025-07-24,,
36381,76.491.452-K,2025-07-24,,,,
FABRICA,DE,PINTURAS,,,,
36382,77.465.415-1,2025-07-24,,,,
SOCIEDAD,COMERCIAL,RS,,,,
36383,77.431.336-2,2025-07-24,,,,
