Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
94181,SERVICIOS,VERDES,SUR,,,
94182,77.618.672-4,NEXT,BUSINESS,SPA,2025-07-24,
94183,77.619.048-9,SALVAREZ,SPA,2025-07-24,,
94184,77.799.671-1,2025-07-24,,,,
94185,77.619.631-2,DESARROLLOS,2025-07-24,,,
94186,77.619.736-K,2025-07-24,,,,
SERVICIOS,Y,LOGÍSTICAS,,,,
94187,77.620.125-1,INTEGRAL,BAHÍA,2025-07-24,,
94188,77.800.825-4,ENSAMBLAJE,SPA,2025-07-24,,
94189,77.620.211-8,2025-07-24,,,,
PSIQUIATRICOS,MVA,SPA,,,,
94190,77.801.097-6,GARAGE,MOTORS,SPA,2025-07-24,
94191,77.621.934-7,INSURMED,SPA,2025-07-24,,
