Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.142.294-2,AIR,BRIDGE,SPA,2025-07-24,,
104388,77.142.687-5,PULSO,LED,SPA,2025-07-24,
104389,77.142.917-3,CONSTRUCCIÓN,2025-07-24,,,
JOAQUIN,NUALART,E.I.R.,,,,
GR,GARAGE,GUSTAVO,,,,
104390,77.143.475-4,ADOLFO,RIVERA,2025-07-24,,
104391,77.143.572-6,2025-07-24,,,,
104392,77.144.012-6,INMOBILIARIA,2025-07-24,,,
104393,77.144.043-6,ALEJANDRA,ACEVEDO,2025-07-24,,
104394,77.144.312-5,2025-07-24,,,,
104395,77.144.507-1,PLAN,HADAS,LIMITADA,2025-07-24,
104396,77.145.061-K,2025-07-24,,,,
104397,77.145.613-8,SISU,INGENIERÍA,SPA,2025-07-24,
