Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.890.854-0,CONVERSAS,SPA,2025-07-24,,,
DISEÑO,&,ARTE,,,,
52810,78.059.915-4,2025-07-24,,,,
52811,78.072.318-1,INGENIERIA,CHRISTIAN,2025-07-24,,
PRIETO,JAQUE,E.I.R.L.,,,,
52812,76.602.350-9,2025-07-24,,,,
52813,77.911.291-8,2025-07-24,,,,
52814,76.891.370-6,2025-07-24,,,,
COMERCIALIZADORA,F,Y,,,,
52815,76.663.332-3,2025-07-24,,,,
52816,76.684.690-4,SERVITERRA,SPA,2025-07-24,,
52817,77.912.421-5,2025-07-24,,,,
52818,76.663.390-0,2025-07-24,,,,
