Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
105607,CENTRO,AUTOMOTRIZ,,,,
BOREALIS,MUEBLES,Y,,,,
105608,77.812.957-4,2025-07-24,,,,
105609,77.813.390-3,2025-07-24,,,,
105610,77.814.080-2,2025-07-24,,,,
105611,77.814.086-1,2025-07-24,,,,
V&T,INGENIEROS,Y,,,,
105612,77.814.503-0,2025-07-24,,,,
105613,77.815.202-9,DYNAMO,MOBILE,SPA,2025-07-24,
105614,77.815.266-5,GOLDEN,CAPITAL,SPA,2025-07-24,
105615,77.815.470-6,2025-07-24,,,,
TRANSPORTES,DE,LA,,,,
105616,77.815.483-8,2025-07-24,,,,
105617,77.816.543-0,AMANDA,Y,DON,BETA,2025-07-24
