Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
"LONTRA,",RIEGO,&,PAISAJE,,,
VENTA,DE,REPUESTOS,Y,,,
57067,76.751.097-7,REPARACION,DE,AIRE,2025-07-24,
EMPRESA,SOCIAL,DE,,,,
57068,76.026.828-3,COMERCIALIZACION,DE,2025-07-24,,
57069,76.256.206-5,David,Alejandro,2025-07-24,,
57070,77.056.209-0,R3,MÚSICOS,SPA,2025-07-24,
SERVICIOS,Y,FUMIGACIONES,,,,
57071,76.851.406-2,2025-07-24,,,,
57072,78.812.440-6,2025-07-24,,,,
CENTRO,DE,ESPECIALIDADES,,,,
57073,78.028.238-K,2025-07-24,,,,
EN,SALUD,SENSORIUM,SPA,,,
57074,77.056.293-7,CONSTRUCTORA,MACRID,SPA,2025-07-24,
57075,78.181.361-3,C,ENERGY,SERVICIOS,SPA,2025-07-24
57076,76.425.455-4,2025-07-24,,,,
