Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
103077,COMERCIAL,4CV,EDUCA,,,
103078,76.420.936-2,INMOBILIARIA,BRAVO,2025-07-24,,
103079,76.421.101-4,Albranding,SPA,2025-07-24,,
103080,76.422.393-4,2025-07-24,,,,
103081,76.422.439-6,Northgreen,SpA,2025-07-24,,
GASTRONOMICA,SAL,Y,,,,
103082,76.422.841-3,2025-07-24,,,,
103083,76.423.721-8,2025-07-24,,,,
DE,BELLEZA,NATALIA,,,,
103084,76.424.058-8,2025-07-24,,,,
103085,76.424.125-8,ESPINOZA,"ROJAS,",2025-07-24,,
SERVICIOS,DE,ASE,,,,
103086,76.424.420-6,ARTICULOS,MEDICO-,2025-07-24,,
