Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.642.375-0,INTEGRALES,GLOBAL,2025-07-24,,,
37957,77.403.249-5,INVERSIONES,DON,2025-07-24,,
37958,77.642.775-6,KREA,IMPRESION,SPA,2025-07-24,
ASESORIAS,Y,SERVICIOS,,,,
37959,77.644.466-9,INDUSTRIALES,EN,AGUA,2025-07-24,
37960,77.633.951-2,NICOLE,OYANEDEL,E.I.R.,2025-07-24,
37961,77.646.801-0,POWERMAX,LATAM,SPA,2025-07-24,
37962,76.730.946-5,2025-07-24,,,,
37963,77.634.879-1,MAYORISTA,LA,2025-07-24,,
37964,77.403.701-2,2025-07-24,,,,
37965,77.403.728-4,TRANSDIÁLISIS,SPA,2025-07-24,,
