Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7,Campo_8
77.360.837-7,SOCIEDAD,HERREGOM,SPA,2025-07-24,,,
71742,77.499.324-K,COMERCIALIZADORA,INFINITO,SPA,2025-07-24,,
71743,76.931.204-8,TRANSPORTES,RODRIGUEZ,LEIGHTON,SPA,2025-07-24,
GEAMSOS,GESTIÓN,AMBIENTAL,Y,,,,
71744,77.951.288-6,2025-07-24,,,,,
71745,76.944.077-1,GRUAS,Y,EQUIPOS,PARAUD,SPA,2025-07-24
71746,77.499.448-3,BITACORA,EMOCIONAL,SPA,2025-07-24,,
71747,77.646.773-1,COMIDA,RAPIDA,LUJO,SPA,2025-07-24,
71748,77.951.311-4,INGENIERIA,BRAMARCO,SPA,2025-07-24,,
71749,77.392.585-2,IMPORTADORA,GASPO,SPA,2025-07-24,,
71750,77.361.057-6,LÓPEZ,DURÁN,SPA,2025-07-24,,
71751,77.646.783-9,CONSTRUTOLDOS,SPA,2025-07-24,,,
71752,77.362.286-8,SERVICIOS,INTEGRALES,ANTONIC,SPA,2025-07-24,
