Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.187.487-8,CARDENAS,BARRIENTOS,E.I.,2025-07-24,,
CONSTRUCTORA,Y,MONTAJE,,,,
79752,77.836.923-0,2025-07-24,,,,
79753,77.827.455-8,SEAGULL,SERVICE,SPA,2025-07-24,
MUEBLERÍA,PABLO,SAN,,,,
79754,77.187.839-3,2025-07-24,,,,
MARTIN,VARGAS,E.I.R.L.,,,,
79755,77.726.753-1,MICROBOXLABS,SPA,2025-07-24,,
SERVICIOS,MÉDICOS,Y,,,,
79756,77.784.095-9,2025-07-24,,,,
79757,84.121.000-K,2025-07-24,,,,
79758,77.726.826-0,ELECTRICIDAD,Y,2025-07-24,,
79759,77.837.099-9,TRANSPORTES,MAILEN,SPA,2025-07-24,
INDUSTRIA,NACIONAL,DE,,,,
79760,84.273.400-2,2025-07-24,,,,
