Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
70540,LABORATORIO,DENTAL,,,,
JOSE,PERALTA,E.I.R.L.,,,,
70541,77.390.318-2,ESPACIO,LINARES,SPA,2025-07-24,
70542,77.902.734-1,FF,IMPORTACIONES,SPA,2025-07-24,
SOCIEDAD,GALLEGOS,Y,,,,
70543,77.300.944-9,2025-07-24,,,,
70544,76.877.418-8,2025-07-24,,,,
SAGUEZ,MONSALVE,EIRL,,,,
70545,77.390.477-4,REPARACION,DE,2025-07-24,,
Y,COCKTELERÍA,MARCELA,,,,
70546,77.449.611-4,2025-07-24,,,,
70547,77.902.775-9,ARREBOL,OTEC,SPA,2025-07-24,
70548,77.606.033-K,2025-07-24,,,,
70549,77.302.720-K,DIUANA,&,BERCOVICH,2025-07-24,
70550,77.326.703-0,CORICORI,SPA,2025-07-24,,
