Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
102555,SOCIEDAD,KINESICA,DE,,,
102556,76.097.677-6,2025-07-24,,,,
102557,76.098.322-5,COMERCIALIZADORA,2025-07-24,,,
102558,76.099.325-5,MEDINOVA,LIMITADA,2025-07-24,,
102559,76.100.286-4,-,2025-07-24,,,
102560,76.100.948-6,2025-07-24,,,,
F,&,S,CAPACITACION,,,
102561,76.100.992-3,2025-07-24,,,,
EMERGENCY,Y,CIA.,LTDA.-,,,
INVERSIONES,Y,ASESORIAS,,,,
102562,76.101.110-3,2025-07-24,,,,
EN,INGENIERIA,INTEX,LTDA,,,
OBRAS,CIVILES,GUILLERMO,,,,
ANTONIO,SOTO,REED,,,,
102563,76.101.526-5,2025-07-24,,,,
EMPRESA,INDIVIDUAL,DE,,,,
ASESORIAS,MAXIMO,VALOR,,,,
102564,76.103.701-3,2025-07-24,,,,
Inversiones,y,Asesorias,,,,
102565,76.104.805-8,2025-07-24,,,,
