Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
83041,SOCIEDAD,ALIMENTOS,,,,
83042,77.967.353-7,RENOVAK,SPA,2025-07-24,,
ROKAYSEN,SECURITY,Y,,,,
83043,78.047.254-5,2025-07-24,,,,
83044,77.924.699-K,TRANSPORTES,FV,SPA,2025-07-24,
83045,77.967.678-1,CONSTRUCCIONES,YN,2025-07-24,,
83046,78.047.935-3,GESTION,2025-07-24,,,
VENTAS,Y,SERVICIOS,,,,
83047,77.925.061-K,ALIMENTARIOS,NO,2025-07-24,,
83048,77.968.305-2,2025-07-24,,,,
83049,77.405.730-7,2025-07-24,,,,
83050,78.048.193-5,PREVENCION,DE,2025-07-24,,
RIESGOS,LAOC,LIMITADA,,,,
83051,77.917.357-7,GRUPO,ARA,SPA,2025-07-24,
