Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
INGENIERIA,SERVICIOS,Y,,,,
101280,78.109.552-4,2025-07-24,,,,
SUMINISTROS,LR,SPA,,,,
101281,78.109.855-8,2025-07-24,,,,
101282,78.110.281-4,2025-07-24,,,,
101283,78.111.209-7,2025-07-24,,,,
101284,78.113.585-2,2025-07-24,,,,
101285,78.113.658-1,DEL,AUSTRO,MUSIC,SPA,2025-07-24
101286,78.114.038-4,ESSA,SPA,2025-07-24,,
101287,78.114.159-3,2025-07-24,,,,
MULCHY,VARELA,E.I.R.L.,,,,
101288,78.114.337-5,LIGADOS,SPA,2025-07-24,,
101289,78.114.387-1,M&G,DOORS,SPA,2025-07-24,
