Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.876.945-K,ABSORBE,Y,COMPAÑIA,2025-07-24,,
R&amp;S,INGENIERIA,Y,,,,
80964,77.262.891-9,2025-07-24,,,,
OBRAS,CIVILES,SPA,,,,
80965,76.818.453-4,INDUSTRIALES,PARKER,2025-07-24,,
80966,77.824.180-3,2025-07-24,,,,
80967,77.970.819-5,ESPACIO,LOUNGE,SPA,2025-07-24,
MAS,VIAL,INGENIERIA,EN,,,
80968,76.819.062-3,TRANSITO,Y,OBRAS,2025-07-24,
80969,77.814.057-8,2025-07-24,,,,
80970,77.887.589-6,MCP,EVENTOS,SPA,2025-07-24,
80971,77.877.182-9,2025-07-24,,,,
80972,77.264.485-K,2025-07-24,,,,
TITAN,CARPAS,Y,,,,
80973,77.888.040-7,2025-07-24,,,,
