Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
SOC,CONSTRUCTORA,JORGE,,,,
78.240.360-5,RAMIREZ,Y,AVELINA,URRA,2025-07-24,
SOC,AGRICOLA,SANTA,TERESA,,,
99821,78.260.910-6,2025-07-24,,,,
99822,78.283.040-6,INTERDIAL,2025-07-24,,,
VETERINARIA,Y,COMERCIAL,,,,
99823,78.283.430-4,2025-07-24,,,,
99824,78.307.160-6,OFIMASTER,LTDA.,2025-07-24,,
SILVA,&,COMPANIA,PATENTES,Y,,
99825,78.310.380-K,2025-07-24,,,,
ALBERTO,FARIAS,Y,COMPANIA,,,
99826,78.323.500-5,2025-07-24,,,,
99827,78.350.440-5,2025-07-24,,,,
SERVICIOS,DE,INGENIERIA,SINCO,,,
99828,78.355.760-6,2025-07-24,,,,
DISTRIBUIDORA,DE,VEHICULOS,,,,
99829,78.419.560-0,2025-07-24,,,,
CONSTRUCTORA,LAS,NIEVES,,,,
99830,78.438.470-5,2025-07-24,,,,
