Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
A,&,S,TECNOLOGIAS,,,
77.495.960-2,COMPUTACIONALES,2025-07-24,,,,
RODOLFO,HEVIA,LUNA,E.I.,,,
38964,77.715.379-K,2025-07-24,,,,
OLVE,COMIDA,ARABE,,,,
38965,77.496.353-7,2025-07-24,,,,
38966,77.715.575-K,ECOACONCAGUA,2025-07-24,,,
38967,77.496.712-5,VIBRADOS,ALEXANDER,2025-07-24,,
38968,77.497.709-0,2025-07-24,,,,
SERVICIOS,KVJ,SPA,,,,
38969,76.817.137-8,EST,SOS,GROUP,SPA,2025-07-24
38970,77.715.626-8,SMART,LIBRARY,SPA,2025-07-24,
38971,76.283.575-4,2025-07-24,,,,
38972,77.497.827-5,ECOAYSEN,SPA,2025-07-24,,
38973,76.284.151-7,E-COMTEL,LTDA,2025-07-24,,
