Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.558.019-4,PAILLALEVE,&,PRECHT,2025-07-24,,
69509,77.330.914-0,INSTALACIONES,EAIR,2025-07-24,,
69510,76.269.784-K,2025-07-24,,,,
EMPRESA,INDIVIDUAL,DE,,,,
69511,76.841.938-8,2025-07-24,,,,
INSUMOS,Y,TECNOLOGÍA,,,,
69512,77.332.128-0,PARA,LABORATORIOS,2025-07-24,,
69513,77.247.814-3,2025-07-24,,,,
69514,77.269.421-0,ESTALISTO,SPA,2025-07-24,,
69515,77.359.695-6,DIEMA,SPA,2025-07-24,,
69516,77.247.958-1,GASES,E,INSUMOS,2025-07-24,
